FrameNumber,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,x51,y51,x52,y52,x53,y53,x54,y54,x55,y55,x56,y56,x57,y57,x58,y58,x59,y59,x60,y60,x61,y61,x62,y62,x63,y63,x64,y64,x65,y65,x66,y66,x67,y67,x68,y68,x69,y69,x70,y70,x71,y71,x72,y72,x73,y73,x74,y74,x75,y75
308,568.562,230.04,486.189,339.001,424.375,359.618,0.0,0.0,0.0,0.0,551.007,318.352,615.619,412.523,733.346,456.807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536.21,221.18,559.662,203.654,480.204,247.647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.87,203.633,1319.05,268.228,1322.06,271.193,1383.85,383.139,1472.23,377.27,1313.24,259.488,1380.91,353.743,1457.4,344.922,1348.56,456.678,1351.43,468.465,1492.75,430.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375.08,197.556,0.0,0.0,1351.33,200.755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348.51,656.792,1354.5,851.089,1233.66,854.01,0.0,0.0,0.0,0.0,1478.06,842.302,0.0,0.0,1642.86,1074.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310.19,642.12,1372.02,633.261,1280.91,692.235,1401.62,674.457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,568.556,227.237,486.193,339.062,427.22,362.472,0.0,0.0,0.0,0.0,550.961,318.35,612.731,412.492,733.348,456.803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536.208,221.183,556.867,203.66,480.209,247.661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.87,203.635,1319.06,268.227,1322.05,271.188,1383.85,383.148,1472.24,377.258,1316.1,259.502,1380.96,356.567,1460.31,344.863,1348.54,456.671,1351.39,468.468,1492.78,430.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375.08,197.559,0.0,0.0,1351.34,200.762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348.48,653.972,1354.49,851.094,1233.67,853.997,0.0,0.0,0.0,0.0,1478.05,842.309,0.0,0.0,1642.86,1074.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1307.46,642.122,1372.01,633.242,1280.93,692.237,1401.61,674.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,568.568,230.043,486.206,339.053,427.238,362.46,0.0,0.0,0.0,0.0,550.944,318.353,606.845,409.737,727.442,456.746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536.224,221.23,556.895,203.696,480.202,247.676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.88,203.647,1316.14,268.216,1324.89,271.199,1386.73,383.155,1472.26,377.254,1310.28,259.495,1383.8,356.622,1460.35,344.854,1348.45,456.689,1351.39,465.6,1492.76,430.141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375.09,197.564,0.0,0.0,1351.34,200.762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348.49,653.966,1354.47,851.036,1233.65,851.139,0.0,0.0,0.0,0.0,1478.05,842.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1307.46,642.123,1372.0,630.428,1280.92,692.253,1401.62,674.477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,568.568,230.03,486.255,339.051,427.256,362.422,0.0,0.0,0.0,0.0,551.015,318.402,609.787,412.483,730.384,456.801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536.205,221.178,556.876,203.642,480.192,247.669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.87,203.636,1316.16,268.193,1324.87,268.454,1386.75,383.12,1472.29,377.276,1310.3,259.508,1386.72,356.637,1463.29,344.828,1345.57,456.715,1348.52,468.485,1492.75,430.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375.08,197.56,0.0,0.0,1351.34,200.761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348.49,653.954,1354.47,851.038,1233.66,853.99,0.0,0.0,0.0,0.0,1477.99,842.247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1307.47,642.116,1372.0,630.415,1280.92,692.227,1401.61,671.718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,568.526,230.075,486.233,341.814,427.291,362.559,0.0,0.0,0.0,0.0,550.976,318.385,609.808,412.504,733.319,459.513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536.189,221.221,556.837,203.692,480.197,247.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.88,203.652,1313.26,268.188,1324.94,271.163,1386.77,385.896,1472.29,380.134,1307.35,259.541,1380.95,356.665,1463.25,344.834,1342.65,456.742,1348.52,468.526,1492.76,430.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375.1,197.569,0.0,0.0,1351.34,200.756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348.49,653.953,1354.46,851.037,1233.67,853.957,0.0,0.0,0.0,0.0,1477.99,842.248,0.0,0.0,1639.96,1074.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1307.46,642.116,1372.03,633.248,1280.91,692.23,1401.62,674.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,568.557,230.047,486.242,339.018,427.246,359.623,0.0,0.0,0.0,0.0,550.998,318.373,612.706,412.518,730.468,459.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536.203,221.177,556.85,203.66,480.201,247.656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.87,203.624,1313.24,268.227,1324.94,271.194,1392.63,386.0,1475.05,380.143,1307.32,262.411,1386.81,359.543,1466.16,342.081,1342.58,459.59,1348.45,471.463,1492.73,430.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375.09,197.544,0.0,0.0,1351.34,200.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348.5,653.953,1354.49,851.122,1233.67,853.994,0.0,0.0,0.0,0.0,1478.07,842.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310.2,642.136,1372.04,633.282,1280.92,692.249,1401.61,674.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,568.598,230.048,486.24,339.034,427.281,362.423,0.0,0.0,0.0,0.0,550.998,318.353,612.646,412.496,727.533,459.543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536.208,221.179,556.886,203.654,480.195,247.703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.88,203.636,1316.15,268.242,1324.9,271.21,1392.62,386.017,1475.04,380.162,1310.27,259.55,1389.69,359.599,1466.18,342.042,1345.56,456.74,1348.47,471.416,1492.73,430.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375.09,197.549,0.0,0.0,1351.34,200.752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348.52,653.951,1354.49,851.104,1233.67,853.954,0.0,0.0,0.0,0.0,1480.92,845.187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310.21,642.115,1372.05,633.268,1280.91,692.218,1401.6,674.451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,568.562,230.03,486.251,338.984,427.275,359.558,0.0,0.0,0.0,0.0,550.996,318.352,609.76,412.448,733.349,459.594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536.2,221.16,556.864,203.638,480.195,247.661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.88,203.633,1313.26,268.234,1324.94,271.223,1392.65,385.982,1472.22,377.277,1307.36,259.55,1383.87,359.519,1460.38,342.083,1342.6,456.783,1348.51,468.538,1492.72,430.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375.09,197.551,0.0,0.0,1351.34,200.763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348.5,653.94,1354.5,851.117,1233.65,853.958,0.0,0.0,0.0,0.0,1480.94,845.177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310.2,642.139,1372.03,633.275,1280.91,692.226,1401.64,674.474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,568.577,230.066,486.243,339.036,427.264,362.4,0.0,0.0,0.0,0.0,550.979,318.387,606.865,412.441,727.539,459.586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536.233,221.148,556.903,203.693,480.185,247.674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.88,203.623,1313.22,268.249,1324.98,271.229,1395.5,386.06,1472.27,380.197,1307.27,262.417,1383.78,359.61,1460.36,344.84,1342.58,459.574,1348.52,471.408,1492.72,430.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375.09,197.546,0.0,0.0,1351.34,200.753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348.52,653.952,1354.52,853.96,1233.67,853.994,0.0,0.0,0.0,0.0,1483.85,848.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310.2,642.126,1372.04,633.277,1280.91,692.213,1401.62,674.454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,568.601,227.218,489.058,338.97,427.313,359.484,0.0,0.0,0.0,0.0,550.993,318.392,606.869,412.509,727.497,456.835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536.24,221.095,559.736,203.613,480.215,247.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.91,203.596,1313.25,268.24,1324.93,271.212,1392.64,386.028,1472.27,383.004,1307.35,262.417,1386.76,362.415,1460.38,344.853,1336.78,459.664,1345.56,474.412,1492.72,427.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375.1,197.554,0.0,0.0,1351.31,200.752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348.5,653.952,1354.47,848.174,1233.66,851.042,0.0,0.0,0.0,0.0,1480.92,842.292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310.23,644.903,1372.05,636.199,1280.93,695.034,1401.61,674.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,571.376,227.205,486.237,338.997,427.293,359.534,0.0,0.0,0.0,0.0,550.957,318.382,609.707,412.484,727.532,459.523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539.089,221.089,559.734,203.592,480.208,247.718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.92,203.576,1313.22,268.248,1324.98,271.213,1392.67,386.014,1475.03,380.222,1307.28,262.445,1386.72,362.362,1460.38,344.848,1336.77,459.652,1345.58,474.384,1492.74,427.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375.1,197.537,0.0,0.0,1351.31,200.742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348.51,653.959,1354.51,851.081,1233.72,853.963,0.0,0.0,0.0,0.0,1480.93,845.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310.22,642.176,1372.04,633.353,1280.93,695.011,1401.6,674.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,571.379,227.198,489.031,339.0,430.117,359.568,0.0,0.0,0.0,0.0,550.956,318.369,609.754,412.511,733.318,459.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539.087,221.088,559.743,203.594,480.226,247.717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.93,203.583,1313.19,268.269,1327.78,271.249,1392.67,386.009,1472.28,383.01,1304.44,262.473,1386.73,362.361,1460.39,344.84,1333.77,462.556,1339.69,480.13,1492.72,427.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375.11,197.544,0.0,0.0,1351.32,200.757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348.51,653.937,1354.5,851.036,1233.63,851.078,0.0,0.0,0.0,0.0,1483.85,845.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310.21,642.153,1372.05,633.335,1280.92,694.985,1401.62,674.534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,571.438,227.172,486.254,339.007,430.125,359.58,0.0,0.0,0.0,0.0,550.949,318.353,609.712,412.492,727.522,456.826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539.08,221.104,559.757,203.56,480.213,247.734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.94,203.573,1313.18,268.25,1327.83,271.228,1392.64,386.008,1475.01,383.013,1304.36,262.466,1383.78,359.549,1460.3,344.875,1336.71,459.697,1348.45,474.375,1492.71,427.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375.11,194.81,0.0,0.0,1351.3,200.726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348.54,653.973,1354.48,848.197,1233.63,851.063,0.0,0.0,0.0,0.0,1480.97,845.177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310.24,642.138,1372.07,636.181,1280.91,692.256,1401.62,674.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,571.427,227.163,486.202,339.027,427.312,362.41,0.0,0.0,0.0,0.0,550.913,318.341,609.809,412.476,730.384,456.803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539.091,221.098,559.794,203.543,480.231,247.749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.94,203.573,1316.09,268.264,1327.78,271.231,1389.74,385.985,1472.25,383.005,1307.3,262.456,1383.88,359.488,1457.4,344.842,1339.64,459.636,1345.58,474.412,1492.73,427.282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375.11,194.805,0.0,0.0,1351.31,200.722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348.55,656.802,1354.49,851.145,1233.64,854.018,0.0,0.0,0.0,0.0,1480.93,845.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310.28,642.154,1372.07,636.183,1280.94,695.012,1401.61,674.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,571.416,227.178,486.244,341.85,430.221,362.62,0.0,0.0,0.0,0.0,550.912,318.378,609.797,412.499,727.478,456.749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539.072,221.107,559.749,203.571,480.219,247.748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.95,203.592,1313.22,268.24,1327.81,271.21,1389.66,383.14,1472.27,377.277,1307.23,262.446,1383.8,356.622,1457.37,344.854,1333.86,459.663,1345.53,474.342,1492.7,427.282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375.12,194.809,0.0,0.0,1351.31,200.741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348.55,656.797,1354.47,848.165,1233.62,851.108,0.0,0.0,0.0,0.0,1478.07,842.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310.26,642.136,1372.07,633.356,1280.92,694.989,1401.6,674.519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,571.391,227.167,486.237,339.062,430.146,362.433,0.0,0.0,0.0,0.0,550.924,318.374,612.67,412.465,727.527,456.723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539.111,221.099,559.678,203.572,480.21,247.763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.94,203.588,1316.11,268.25,1324.99,271.221,1386.72,383.086,1472.29,380.121,1307.36,262.409,1383.86,356.631,1457.42,344.864,1342.66,456.712,1348.54,468.494,1492.75,427.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375.1,194.797,0.0,0.0,1351.31,200.744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348.55,653.969,1354.45,848.15,1233.63,853.945,0.0,0.0,0.0,0.0,1478.01,839.409,0.0,0.0,1645.79,1074.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310.26,642.125,1372.09,633.357,1280.91,692.255,1401.62,674.499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,571.396,227.154,489.032,339.003,430.183,359.609,0.0,0.0,0.0,0.0,550.878,318.321,609.768,409.735,733.338,456.748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539.124,221.081,559.705,203.582,480.23,247.745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.96,203.597,1313.26,268.239,1324.95,271.224,1386.8,385.925,1472.28,380.193,1307.35,262.389,1380.85,359.49,1451.61,344.886,1342.65,456.726,1348.49,471.401,1492.77,430.103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375.12,197.542,0.0,0.0,1351.3,200.753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348.55,656.793,1354.41,848.144,1233.59,853.938,0.0,0.0,0.0,0.0,1475.12,839.379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310.27,642.144,1372.08,636.18,1280.92,692.282,1401.61,674.508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,571.393,227.153,486.247,338.993,430.149,359.576,0.0,0.0,0.0,0.0,550.892,318.327,612.662,409.681,736.266,456.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539.12,221.08,559.691,203.556,480.229,247.734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.94,203.581,1316.12,268.226,1324.95,271.23,1392.6,385.998,1472.25,380.157,1307.4,259.51,1378.03,353.664,1454.42,344.884,1342.66,456.656,1351.35,465.574,1492.77,430.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375.12,197.544,0.0,0.0,1351.3,200.732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348.55,656.798,1354.42,848.128,1233.66,853.987,0.0,0.0,0.0,0.0,1475.09,839.339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310.26,642.16,1372.06,633.356,1280.93,694.987,1401.61,674.518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,571.42,227.165,489.044,338.982,427.321,359.533,0.0,0.0,0.0,0.0,550.952,318.351,609.772,409.657,733.381,456.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539.132,221.119,559.715,203.594,480.219,247.756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.94,203.578,1316.11,268.234,1322.05,271.188,1392.69,385.962,1472.24,380.129,1310.27,259.545,1378.04,353.726,1451.63,344.912,1342.59,456.766,1348.46,468.532,1492.78,427.283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375.13,197.547,0.0,0.0,1351.31,200.737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348.55,656.799,1354.42,848.173,1233.62,854.015,0.0,0.0,0.0,0.0,1475.1,839.379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310.27,642.171,1372.07,636.18,1280.93,694.983,1401.64,674.487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,571.405,227.104,489.09,338.973,430.153,356.66,0.0,0.0,0.0,0.0,550.982,318.393,612.704,409.668,733.347,456.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539.121,218.36,559.721,203.529,480.243,247.745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.94,203.58,1316.15,268.241,1321.99,271.199,1392.59,385.961,1472.23,380.141,1313.18,259.542,1378.07,356.56,1454.46,344.898,1345.52,456.72,1348.49,468.496,1492.8,427.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375.13,197.55,0.0,0.0,1351.31,200.739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348.54,656.793,1354.44,848.152,1233.65,853.959,0.0,0.0,0.0,0.0,1475.14,839.377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310.25,642.158,1372.06,633.343,1280.92,692.278,1401.62,674.489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,571.413,227.127,489.05,339.006,430.149,359.568,0.0,0.0,0.0,0.0,550.959,318.362,612.71,409.668,733.341,456.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539.164,221.099,559.79,203.579,480.224,247.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.96,203.58,1319.04,268.246,1322.01,271.188,1392.59,385.954,1472.24,380.159,1316.1,259.554,1378.06,353.74,1454.47,344.894,1342.64,456.728,1348.46,468.515,1492.8,427.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1377.81,197.556,0.0,0.0,1351.31,200.742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348.56,656.813,1354.42,851.068,1233.63,854.072,0.0,0.0,0.0,0.0,1475.11,839.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310.26,642.186,1372.07,633.351,1280.93,692.289,1401.61,674.486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
